rep,ID,uid,TIME,y1,IFN_dose,ARMTYPE,IFN
132,1,1_rep132,0,.,100,ifn alpha,100
132,1,1_rep132,24,.,100,ifn alpha,100
133,1,1_rep133,0,100.082,100,ifn alpha,.
133,1,1_rep133,24,69.2423,100,ifn alpha,.
133,1,1_rep133,0,.,100,ifn alpha,100
133,1,1_rep133,24,.,100,ifn alpha,100
134,1,1_rep134,0,100.133,100,ifn alpha,.
134,1,1_rep134,24,67.9247,100,ifn alpha,.
134,1,1_rep134,0,.,100,ifn alpha,100
134,1,1_rep134,24,.,100,ifn alpha,100
135,1,1_rep135,0,100.006,100,ifn alpha,.
135,1,1_rep135,24,69.1396,100,ifn alpha,.
135,1,1_rep135,0,.,100,ifn alpha,100
135,1,1_rep135,24,.,100,ifn alpha,100
136,1,1_rep136,0,99.8075,100,ifn alpha,.
136,1,1_rep136,24,72.4391,100,ifn alpha,.
136,1,1_rep136,0,.,100,ifn alpha,100
136,1,1_rep136,24,.,100,ifn alpha,100
137,1,1_rep137,0,99.8901,100,ifn alpha,.
137,1,1_rep137,24,72.9915,100,ifn alpha,.
137,1,1_rep137,0,.,100,ifn alpha,100
137,1,1_rep137,24,.,100,ifn alpha,100
138,1,1_rep138,0,99.8674,100,ifn alpha,.
138,1,1_rep138,24,62.8392,100,ifn alpha,.
138,1,1_rep138,0,.,100,ifn alpha,100
138,1,1_rep138,24,.,100,ifn alpha,100
139,1,1_rep139,0,100.177,100,ifn alpha,.
139,1,1_rep139,24,69.2925,100,ifn alpha,.
139,1,1_rep139,0,.,100,ifn alpha,100
139,1,1_rep139,24,.,100,ifn alpha,100
140,1,1_rep140,0,100.262,100,ifn alpha,.
140,1,1_rep140,24,73.0646,100,ifn alpha,.
140,1,1_rep140,0,.,100,ifn alpha,100
140,1,1_rep140,24,.,100,ifn alpha,100
141,1,1_rep141,0,99.2935,100,ifn alpha,.
141,1,1_rep141,24,79.0567,100,ifn alpha,.
141,1,1_rep141,0,.,100,ifn alpha,100
141,1,1_rep141,24,.,100,ifn alpha,100
142,1,1_rep142,0,99.8996,100,ifn alpha,.
142,1,1_rep142,24,74.3953,100,ifn alpha,.
142,1,1_rep142,0,.,100,ifn alpha,100
142,1,1_rep142,24,.,100,ifn alpha,100
143,1,1_rep143,0,99.5732,100,ifn alpha,.
143,1,1_rep143,24,77.2385,100,ifn alpha,.
143,1,1_rep143,0,.,100,ifn alpha,100
143,1,1_rep143,24,.,100,ifn alpha,100
144,1,1_rep144,0,100.05,100,ifn alpha,.
144,1,1_rep144,24,79.6873,100,ifn alpha,.
144,1,1_rep144,0,.,100,ifn alpha,100
144,1,1_rep144,24,.,100,ifn alpha,100
145,1,1_rep145,0,99.7806,100,ifn alpha,.
145,1,1_rep145,24,69.8711,100,ifn alpha,.
145,1,1_rep145,0,.,100,ifn alpha,100
145,1,1_rep145,24,.,100,ifn alpha,100
146,1,1_rep146,0,99.8999,100,ifn alpha,.
146,1,1_rep146,24,59.6504,100,ifn alpha,.
146,1,1_rep146,0,.,100,ifn alpha,100
146,1,1_rep146,24,.,100,ifn alpha,100
147,1,1_rep147,0,100.044,100,ifn alpha,.
147,1,1_rep147,24,68.8113,100,ifn alpha,.
147,1,1_rep147,0,.,100,ifn alpha,100
147,1,1_rep147,24,.,100,ifn alpha,100
148,1,1_rep148,0,100.139,100,ifn alpha,.
148,1,1_rep148,24,78.8932,100,ifn alpha,.
148,1,1_rep148,0,.,100,ifn alpha,100
148,1,1_rep148,24,.,100,ifn alpha,100
149,1,1_rep149,0,99.9307,100,ifn alpha,.
149,1,1_rep149,24,73.9772,100,ifn alpha,.
149,1,1_rep149,0,.,100,ifn alpha,100
149,1,1_rep149,24,.,100,ifn alpha,100
150,1,1_rep150,0,99.8692,100,ifn alpha,.
150,1,1_rep150,24,76.4215,100,ifn alpha,.
150,1,1_rep150,0,.,100,ifn alpha,100
150,1,1_rep150,24,.,100,ifn alpha,100
151,1,1_rep151,0,100.015,100,ifn alpha,.
151,1,1_rep151,24,81.1996,100,ifn alpha,.
151,1,1_rep151,0,.,100,ifn alpha,100
151,1,1_rep151,24,.,100,ifn alpha,100
152,1,1_rep152,0,100.044,100,ifn alpha,.
152,1,1_rep152,24,67.542,100,ifn alpha,.
152,1,1_rep152,0,.,100,ifn alpha,100
152,1,1_rep152,24,.,100,ifn alpha,100
153,1,1_rep153,0,99.7091,100,ifn alpha,.
153,1,1_rep153,24,79.0852,100,ifn alpha,.
153,1,1_rep153,0,.,100,ifn alpha,100
153,1,1_rep153,24,.,100,ifn alpha,100
154,1,1_rep154,0,99.8485,100,ifn alpha,.
154,1,1_rep154,24,74.7377,100,ifn alpha,.
154,1,1_rep154,0,.,100,ifn alpha,100
154,1,1_rep154,24,.,100,ifn alpha,100
155,1,1_rep155,0,100.32,100,ifn alpha,.
155,1,1_rep155,24,70.3009,100,ifn alpha,.
155,1,1_rep155,0,.,100,ifn alpha,100
155,1,1_rep155,24,.,100,ifn alpha,100
156,1,1_rep156,0,100.062,100,ifn alpha,.
156,1,1_rep156,24,61.3926,100,ifn alpha,.
156,1,1_rep156,0,.,100,ifn alpha,100
156,1,1_rep156,24,.,100,ifn alpha,100
157,1,1_rep157,0,99.9676,100,ifn alpha,.
157,1,1_rep157,24,73.0319,100,ifn alpha,.
157,1,1_rep157,0,.,100,ifn alpha,100
157,1,1_rep157,24,.,100,ifn alpha,100
158,1,1_rep158,0,99.376,100,ifn alpha,.
158,1,1_rep158,24,78.2207,100,ifn alpha,.
158,1,1_rep158,0,.,100,ifn alpha,100
158,1,1_rep158,24,.,100,ifn alpha,100
159,1,1_rep159,0,100.219,100,ifn alpha,.
159,1,1_rep159,24,66.8769,100,ifn alpha,.
159,1,1_rep159,0,.,100,ifn alpha,100
159,1,1_rep159,24,.,100,ifn alpha,100
160,1,1_rep160,0,100.261,100,ifn alpha,.
160,1,1_rep160,24,74.3036,100,ifn alpha,.
160,1,1_rep160,0,.,100,ifn alpha,100
160,1,1_rep160,24,.,100,ifn alpha,100
161,1,1_rep161,0,100.159,100,ifn alpha,.
161,1,1_rep161,24,65.553,100,ifn alpha,.
161,1,1_rep161,0,.,100,ifn alpha,100
161,1,1_rep161,24,.,100,ifn alpha,100
162,1,1_rep162,0,99.3895,100,ifn alpha,.
162,1,1_rep162,24,65.647,100,ifn alpha,.
162,1,1_rep162,0,.,100,ifn alpha,100
162,1,1_rep162,24,.,100,ifn alpha,100
163,1,1_rep163,0,99.7691,100,ifn alpha,.
163,1,1_rep163,24,60.7955,100,ifn alpha,.
163,1,1_rep163,0,.,100,ifn alpha,100
163,1,1_rep163,24,.,100,ifn alpha,100
164,1,1_rep164,0,99.4408,100,ifn alpha,.
164,1,1_rep164,24,72.1235,100,ifn alpha,.
164,1,1_rep164,0,.,100,ifn alpha,100
164,1,1_rep164,24,.,100,ifn alpha,100
165,1,1_rep165,0,99.9252,100,ifn alpha,.
165,1,1_rep165,24,71.8746,100,ifn alpha,.
165,1,1_rep165,0,.,100,ifn alpha,100
165,1,1_rep165,24,.,100,ifn alpha,100
166,1,1_rep166,0,100.009,100,ifn alpha,.
166,1,1_rep166,24,77.5642,100,ifn alpha,.
166,1,1_rep166,0,.,100,ifn alpha,100
166,1,1_rep166,24,.,100,ifn alpha,100
167,1,1_rep167,0,99.9281,100,ifn alpha,.
167,1,1_rep167,24,72.8783,100,ifn alpha,.
167,1,1_rep167,0,.,100,ifn alpha,100
167,1,1_rep167,24,.,100,ifn alpha,100
168,1,1_rep168,0,100.189,100,ifn alpha,.
168,1,1_rep168,24,71.8318,100,ifn alpha,.
168,1,1_rep168,0,.,100,ifn alpha,100
168,1,1_rep168,24,.,100,ifn alpha,100
169,1,1_rep169,0,100.119,100,ifn alpha,.
169,1,1_rep169,24,74.4078,100,ifn alpha,.
169,1,1_rep169,0,.,100,ifn alpha,100
169,1,1_rep169,24,.,100,ifn alpha,100
170,1,1_rep170,0,100.314,100,ifn alpha,.
170,1,1_rep170,24,72.2,100,ifn alpha,.
170,1,1_rep170,0,.,100,ifn alpha,100
170,1,1_rep170,24,.,100,ifn alpha,100
171,1,1_rep171,0,99.8245,100,ifn alpha,.
171,1,1_rep171,24,79.0151,100,ifn alpha,.
171,1,1_rep171,0,.,100,ifn alpha,100
171,1,1_rep171,24,.,100,ifn alpha,100
172,1,1_rep172,0,99.6232,100,ifn alpha,.
172,1,1_rep172,24,74.0892,100,ifn alpha,.
172,1,1_rep172,0,.,100,ifn alpha,100
172,1,1_rep172,24,.,100,ifn alpha,100
173,1,1_rep173,0,100.026,100,ifn alpha,.
173,1,1_rep173,24,70.7075,100,ifn alpha,.
173,1,1_rep173,0,.,100,ifn alpha,100
173,1,1_rep173,24,.,100,ifn alpha,100
174,1,1_rep174,0,99.8068,100,ifn alpha,.
174,1,1_rep174,24,83.9249,100,ifn alpha,.
174,1,1_rep174,0,.,100,ifn alpha,100
174,1,1_rep174,24,.,100,ifn alpha,100
175,1,1_rep175,0,99.8633,100,ifn alpha,.
175,1,1_rep175,24,62.9868,100,ifn alpha,.
175,1,1_rep175,0,.,100,ifn alpha,100
175,1,1_rep175,24,.,100,ifn alpha,100
176,1,1_rep176,0,99.8984,100,ifn alpha,.
176,1,1_rep176,24,70.0423,100,ifn alpha,.
176,1,1_rep176,0,.,100,ifn alpha,100
176,1,1_rep176,24,.,100,ifn alpha,100
177,1,1_rep177,0,99.9028,100,ifn alpha,.
177,1,1_rep177,24,72.17,100,ifn alpha,.
177,1,1_rep177,0,.,100,ifn alpha,100
177,1,1_rep177,24,.,100,ifn alpha,100
178,1,1_rep178,0,99.8795,100,ifn alpha,.
178,1,1_rep178,24,72.7945,100,ifn alpha,.
178,1,1_rep178,0,.,100,ifn alpha,100
178,1,1_rep178,24,.,100,ifn alpha,100
179,1,1_rep179,0,100.141,100,ifn alpha,.
179,1,1_rep179,24,73.0841,100,ifn alpha,.
179,1,1_rep179,0,.,100,ifn alpha,100
179,1,1_rep179,24,.,100,ifn alpha,100
180,1,1_rep180,0,99.8682,100,ifn alpha,.
180,1,1_rep180,24,70.0262,100,ifn alpha,.
180,1,1_rep180,0,.,100,ifn alpha,100
180,1,1_rep180,24,.,100,ifn alpha,100
181,1,1_rep181,0,99.8182,100,ifn alpha,.
181,1,1_rep181,24,65.0416,100,ifn alpha,.
181,1,1_rep181,0,.,100,ifn alpha,100
181,1,1_rep181,24,.,100,ifn alpha,100
182,1,1_rep182,0,99.4882,100,ifn alpha,.
182,1,1_rep182,24,74.1577,100,ifn alpha,.
182,1,1_rep182,0,.,100,ifn alpha,100
182,1,1_rep182,24,.,100,ifn alpha,100
183,1,1_rep183,0,100.165,100,ifn alpha,.
183,1,1_rep183,24,72.2098,100,ifn alpha,.
183,1,1_rep183,0,.,100,ifn alpha,100
183,1,1_rep183,24,.,100,ifn alpha,100
184,1,1_rep184,0,100.164,100,ifn alpha,.
184,1,1_rep184,24,76.605,100,ifn alpha,.
184,1,1_rep184,0,.,100,ifn alpha,100
184,1,1_rep184,24,.,100,ifn alpha,100
185,1,1_rep185,0,100.003,100,ifn alpha,.
185,1,1_rep185,24,81.0378,100,ifn alpha,.
185,1,1_rep185,0,.,100,ifn alpha,100
185,1,1_rep185,24,.,100,ifn alpha,100
186,1,1_rep186,0,99.95,100,ifn alpha,.
186,1,1_rep186,24,83.1905,100,ifn alpha,.
186,1,1_rep186,0,.,100,ifn alpha,100
186,1,1_rep186,24,.,100,ifn alpha,100
187,1,1_rep187,0,100.113,100,ifn alpha,.
187,1,1_rep187,24,81.6524,100,ifn alpha,.
187,1,1_rep187,0,.,100,ifn alpha,100
187,1,1_rep187,24,.,100,ifn alpha,100
188,1,1_rep188,0,100.098,100,ifn alpha,.
188,1,1_rep188,24,80.9819,100,ifn alpha,.
188,1,1_rep188,0,.,100,ifn alpha,100
188,1,1_rep188,24,.,100,ifn alpha,100
189,1,1_rep189,0,100.042,100,ifn alpha,.
189,1,1_rep189,24,73.0675,100,ifn alpha,.
189,1,1_rep189,0,.,100,ifn alpha,100
189,1,1_rep189,24,.,100,ifn alpha,100
190,1,1_rep190,0,100.218,100,ifn alpha,.
190,1,1_rep190,24,58.0055,100,ifn alpha,.
190,1,1_rep190,0,.,100,ifn alpha,100
190,1,1_rep190,24,.,100,ifn alpha,100
191,1,1_rep191,0,100.041,100,ifn alpha,.
191,1,1_rep191,24,77.2139,100,ifn alpha,.
191,1,1_rep191,0,.,100,ifn alpha,100
191,1,1_rep191,24,.,100,ifn alpha,100
192,1,1_rep192,0,100.321,100,ifn alpha,.
192,1,1_rep192,24,68.9121,100,ifn alpha,.
192,1,1_rep192,0,.,100,ifn alpha,100
192,1,1_rep192,24,.,100,ifn alpha,100
193,1,1_rep193,0,99.6722,100,ifn alpha,.
193,1,1_rep193,24,64.738,100,ifn alpha,.
193,1,1_rep193,0,.,100,ifn alpha,100
193,1,1_rep193,24,.,100,ifn alpha,100
194,1,1_rep194,0,100.202,100,ifn alpha,.
194,1,1_rep194,24,57.2734,100,ifn alpha,.
194,1,1_rep194,0,.,100,ifn alpha,100
194,1,1_rep194,24,.,100,ifn alpha,100
195,1,1_rep195,0,99.7852,100,ifn alpha,.
195,1,1_rep195,24,82.0463,100,ifn alpha,.
195,1,1_rep195,0,.,100,ifn alpha,100
195,1,1_rep195,24,.,100,ifn alpha,100
196,1,1_rep196,0,100.041,100,ifn alpha,.
196,1,1_rep196,24,79.2544,100,ifn alpha,.
196,1,1_rep196,0,.,100,ifn alpha,100
196,1,1_rep196,24,.,100,ifn alpha,100
197,1,1_rep197,0,99.7229,100,ifn alpha,.
197,1,1_rep197,24,69.3782,100,ifn alpha,.
197,1,1_rep197,0,.,100,ifn alpha,100
197,1,1_rep197,24,.,100,ifn alpha,100
198,1,1_rep198,0,99.8656,100,ifn alpha,.
198,1,1_rep198,24,58.7971,100,ifn alpha,.
198,1,1_rep198,0,.,100,ifn alpha,100
198,1,1_rep198,24,.,100,ifn alpha,100
199,1,1_rep199,0,99.8703,100,ifn alpha,.
199,1,1_rep199,24,79.3918,100,ifn alpha,.
199,1,1_rep199,0,.,100,ifn alpha,100
199,1,1_rep199,24,.,100,ifn alpha,100
200,1,1_rep200,0,99.9742,100,ifn alpha,.
200,1,1_rep200,24,77.0001,100,ifn alpha,.
200,1,1_rep200,0,.,100,ifn alpha,100
200,1,1_rep200,24,.,100,ifn alpha,100
201,1,1_rep201,0,99.7836,100,ifn alpha,.
201,1,1_rep201,24,72.4974,100,ifn alpha,.
201,1,1_rep201,0,.,100,ifn alpha,100
201,1,1_rep201,24,.,100,ifn alpha,100
202,1,1_rep202,0,100.212,100,ifn alpha,.
202,1,1_rep202,24,61.4206,100,ifn alpha,.
202,1,1_rep202,0,.,100,ifn alpha,100
202,1,1_rep202,24,.,100,ifn alpha,100
203,1,1_rep203,0,100.115,100,ifn alpha,.
203,1,1_rep203,24,71.7615,100,ifn alpha,.
203,1,1_rep203,0,.,100,ifn alpha,100
203,1,1_rep203,24,.,100,ifn alpha,100
204,1,1_rep204,0,100.085,100,ifn alpha,.
204,1,1_rep204,24,68.6238,100,ifn alpha,.
204,1,1_rep204,0,.,100,ifn alpha,100
204,1,1_rep204,24,.,100,ifn alpha,100
205,1,1_rep205,0,99.836,100,ifn alpha,.
205,1,1_rep205,24,68.6437,100,ifn alpha,.
205,1,1_rep205,0,.,100,ifn alpha,100
205,1,1_rep205,24,.,100,ifn alpha,100
206,1,1_rep206,0,100.149,100,ifn alpha,.
206,1,1_rep206,24,72.2348,100,ifn alpha,.
206,1,1_rep206,0,.,100,ifn alpha,100
206,1,1_rep206,24,.,100,ifn alpha,100
207,1,1_rep207,0,100.171,100,ifn alpha,.
207,1,1_rep207,24,54.4365,100,ifn alpha,.
207,1,1_rep207,0,.,100,ifn alpha,100
207,1,1_rep207,24,.,100,ifn alpha,100
208,1,1_rep208,0,100.206,100,ifn alpha,.
208,1,1_rep208,24,72.4584,100,ifn alpha,.
208,1,1_rep208,0,.,100,ifn alpha,100
208,1,1_rep208,24,.,100,ifn alpha,100
209,1,1_rep209,0,100.169,100,ifn alpha,.
209,1,1_rep209,24,74.0329,100,ifn alpha,.
209,1,1_rep209,0,.,100,ifn alpha,100
209,1,1_rep209,24,.,100,ifn alpha,100
210,1,1_rep210,0,100.235,100,ifn alpha,.
210,1,1_rep210,24,79.0996,100,ifn alpha,.
210,1,1_rep210,0,.,100,ifn alpha,100
210,1,1_rep210,24,.,100,ifn alpha,100
211,1,1_rep211,0,99.9534,100,ifn alpha,.
211,1,1_rep211,24,60.8145,100,ifn alpha,.
211,1,1_rep211,0,.,100,ifn alpha,100
211,1,1_rep211,24,.,100,ifn alpha,100
212,1,1_rep212,0,100.304,100,ifn alpha,.
212,1,1_rep212,24,80.0379,100,ifn alpha,.
212,1,1_rep212,0,.,100,ifn alpha,100
212,1,1_rep212,24,.,100,ifn alpha,100
213,1,1_rep213,0,99.7974,100,ifn alpha,.
213,1,1_rep213,24,74.3622,100,ifn alpha,.
213,1,1_rep213,0,.,100,ifn alpha,100
213,1,1_rep213,24,.,100,ifn alpha,100
214,1,1_rep214,0,100.263,100,ifn alpha,.
214,1,1_rep214,24,83.5218,100,ifn alpha,.
214,1,1_rep214,0,.,100,ifn alpha,100
214,1,1_rep214,24,.,100,ifn alpha,100
215,1,1_rep215,0,99.1327,100,ifn alpha,.
215,1,1_rep215,24,68.522,100,ifn alpha,.
215,1,1_rep215,0,.,100,ifn alpha,100
215,1,1_rep215,24,.,100,ifn alpha,100
216,1,1_rep216,0,100.295,100,ifn alpha,.
216,1,1_rep216,24,78.9576,100,ifn alpha,.
216,1,1_rep216,0,.,100,ifn alpha,100
216,1,1_rep216,24,.,100,ifn alpha,100
217,1,1_rep217,0,99.7747,100,ifn alpha,.
217,1,1_rep217,24,64.2579,100,ifn alpha,.
217,1,1_rep217,0,.,100,ifn alpha,100
217,1,1_rep217,24,.,100,ifn alpha,100
218,1,1_rep218,0,100.045,100,ifn alpha,.
218,1,1_rep218,24,73.3011,100,ifn alpha,.
218,1,1_rep218,0,.,100,ifn alpha,100
218,1,1_rep218,24,.,100,ifn alpha,100
219,1,1_rep219,0,99.885,100,ifn alpha,.
219,1,1_rep219,24,74.5717,100,ifn alpha,.
219,1,1_rep219,0,.,100,ifn alpha,100
219,1,1_rep219,24,.,100,ifn alpha,100
220,1,1_rep220,0,98.9906,100,ifn alpha,.
220,1,1_rep220,24,68.9875,100,ifn alpha,.
220,1,1_rep220,0,.,100,ifn alpha,100
220,1,1_rep220,24,.,100,ifn alpha,100
221,1,1_rep221,0,100.056,100,ifn alpha,.
221,1,1_rep221,24,75.2035,100,ifn alpha,.
221,1,1_rep221,0,.,100,ifn alpha,100
221,1,1_rep221,24,.,100,ifn alpha,100
222,1,1_rep222,0,99.6096,100,ifn alpha,.
222,1,1_rep222,24,75.5288,100,ifn alpha,.
222,1,1_rep222,0,.,100,ifn alpha,100
222,1,1_rep222,24,.,100,ifn alpha,100
223,1,1_rep223,0,100.302,100,ifn alpha,.
223,1,1_rep223,24,60.0581,100,ifn alpha,.
223,1,1_rep223,0,.,100,ifn alpha,100
223,1,1_rep223,24,.,100,ifn alpha,100
224,1,1_rep224,0,100.12,100,ifn alpha,.
224,1,1_rep224,24,71.6076,100,ifn alpha,.
224,1,1_rep224,0,.,100,ifn alpha,100
224,1,1_rep224,24,.,100,ifn alpha,100
225,1,1_rep225,0,100.217,100,ifn alpha,.
225,1,1_rep225,24,74.6006,100,ifn alpha,.
225,1,1_rep225,0,.,100,ifn alpha,100
225,1,1_rep225,24,.,100,ifn alpha,100
226,1,1_rep226,0,100.129,100,ifn alpha,.
226,1,1_rep226,24,68.6965,100,ifn alpha,.
226,1,1_rep226,0,.,100,ifn alpha,100
226,1,1_rep226,24,.,100,ifn alpha,100
227,1,1_rep227,0,100.355,100,ifn alpha,.
227,1,1_rep227,24,75.0145,100,ifn alpha,.
227,1,1_rep227,0,.,100,ifn alpha,100
227,1,1_rep227,24,.,100,ifn alpha,100
228,1,1_rep228,0,99.9539,100,ifn alpha,.
228,1,1_rep228,24,72.912,100,ifn alpha,.
228,1,1_rep228,0,.,100,ifn alpha,100
228,1,1_rep228,24,.,100,ifn alpha,100
229,1,1_rep229,0,99.8639,100,ifn alpha,.
229,1,1_rep229,24,71.8551,100,ifn alpha,.
229,1,1_rep229,0,.,100,ifn alpha,100
229,1,1_rep229,24,.,100,ifn alpha,100
230,1,1_rep230,0,100.165,100,ifn alpha,.
230,1,1_rep230,24,77.1615,100,ifn alpha,.
230,1,1_rep230,0,.,100,ifn alpha,100
230,1,1_rep230,24,.,100,ifn alpha,100
231,1,1_rep231,0,99.7301,100,ifn alpha,.
231,1,1_rep231,24,61.641,100,ifn alpha,.
231,1,1_rep231,0,.,100,ifn alpha,100
231,1,1_rep231,24,.,100,ifn alpha,100
232,1,1_rep232,0,100.141,100,ifn alpha,.
232,1,1_rep232,24,76.9106,100,ifn alpha,.
232,1,1_rep232,0,.,100,ifn alpha,100
232,1,1_rep232,24,.,100,ifn alpha,100
233,1,1_rep233,0,99.7162,100,ifn alpha,.
233,1,1_rep233,24,75.0661,100,ifn alpha,.
233,1,1_rep233,0,.,100,ifn alpha,100
233,1,1_rep233,24,.,100,ifn alpha,100
234,1,1_rep234,0,99.8899,100,ifn alpha,.
234,1,1_rep234,24,68.9591,100,ifn alpha,.
234,1,1_rep234,0,.,100,ifn alpha,100
234,1,1_rep234,24,.,100,ifn alpha,100
235,1,1_rep235,0,99.9581,100,ifn alpha,.
235,1,1_rep235,24,70.7607,100,ifn alpha,.
235,1,1_rep235,0,.,100,ifn alpha,100
235,1,1_rep235,24,.,100,ifn alpha,100
236,1,1_rep236,0,100.061,100,ifn alpha,.
236,1,1_rep236,24,57.8804,100,ifn alpha,.
236,1,1_rep236,0,.,100,ifn alpha,100
236,1,1_rep236,24,.,100,ifn alpha,100
237,1,1_rep237,0,99.5363,100,ifn alpha,.
237,1,1_rep237,24,74.2765,100,ifn alpha,.
237,1,1_rep237,0,.,100,ifn alpha,100
237,1,1_rep237,24,.,100,ifn alpha,100
238,1,1_rep238,0,100.167,100,ifn alpha,.
238,1,1_rep238,24,69.3585,100,ifn alpha,.
238,1,1_rep238,0,.,100,ifn alpha,100
238,1,1_rep238,24,.,100,ifn alpha,100
239,1,1_rep239,0,100.193,100,ifn alpha,.
239,1,1_rep239,24,73.2124,100,ifn alpha,.
239,1,1_rep239,0,.,100,ifn alpha,100
239,1,1_rep239,24,.,100,ifn alpha,100
240,1,1_rep240,0,100.152,100,ifn alpha,.
240,1,1_rep240,24,57.4669,100,ifn alpha,.
240,1,1_rep240,0,.,100,ifn alpha,100
240,1,1_rep240,24,.,100,ifn alpha,100
241,1,1_rep241,0,100.045,100,ifn alpha,.
241,1,1_rep241,24,72.0174,100,ifn alpha,.
241,1,1_rep241,0,.,100,ifn alpha,100
241,1,1_rep241,24,.,100,ifn alpha,100
242,1,1_rep242,0,99.0602,100,ifn alpha,.
242,1,1_rep242,24,64.1234,100,ifn alpha,.
242,1,1_rep242,0,.,100,ifn alpha,100
242,1,1_rep242,24,.,100,ifn alpha,100
243,1,1_rep243,0,100.145,100,ifn alpha,.
243,1,1_rep243,24,70.1805,100,ifn alpha,.
243,1,1_rep243,0,.,100,ifn alpha,100
243,1,1_rep243,24,.,100,ifn alpha,100
244,1,1_rep244,0,100.27,100,ifn alpha,.
244,1,1_rep244,24,80.5186,100,ifn alpha,.
244,1,1_rep244,0,.,100,ifn alpha,100
244,1,1_rep244,24,.,100,ifn alpha,100
245,1,1_rep245,0,100.134,100,ifn alpha,.
245,1,1_rep245,24,66.1883,100,ifn alpha,.
245,1,1_rep245,0,.,100,ifn alpha,100
245,1,1_rep245,24,.,100,ifn alpha,100
246,1,1_rep246,0,99.9587,100,ifn alpha,.
246,1,1_rep246,24,76.1119,100,ifn alpha,.
246,1,1_rep246,0,.,100,ifn alpha,100
246,1,1_rep246,24,.,100,ifn alpha,100
247,1,1_rep247,0,100.118,100,ifn alpha,.
247,1,1_rep247,24,62.1982,100,ifn alpha,.
247,1,1_rep247,0,.,100,ifn alpha,100
247,1,1_rep247,24,.,100,ifn alpha,100
248,1,1_rep248,0,99.3712,100,ifn alpha,.
248,1,1_rep248,24,71.363,100,ifn alpha,.
248,1,1_rep248,0,.,100,ifn alpha,100
248,1,1_rep248,24,.,100,ifn alpha,100
249,1,1_rep249,0,99.901,100,ifn alpha,.
249,1,1_rep249,24,68.8367,100,ifn alpha,.
249,1,1_rep249,0,.,100,ifn alpha,100
249,1,1_rep249,24,.,100,ifn alpha,100
250,1,1_rep250,0,100.062,100,ifn alpha,.
250,1,1_rep250,24,70.5964,100,ifn alpha,.
250,1,1_rep250,0,.,100,ifn alpha,100
250,1,1_rep250,24,.,100,ifn alpha,100
251,1,1_rep251,0,100.107,100,ifn alpha,.
251,1,1_rep251,24,71.8856,100,ifn alpha,.
251,1,1_rep251,0,.,100,ifn alpha,100
251,1,1_rep251,24,.,100,ifn alpha,100
252,1,1_rep252,0,100.13,100,ifn alpha,.
252,1,1_rep252,24,66.9298,100,ifn alpha,.
252,1,1_rep252,0,.,100,ifn alpha,100
252,1,1_rep252,24,.,100,ifn alpha,100
253,1,1_rep253,0,100.082,100,ifn alpha,.
253,1,1_rep253,24,75.3224,100,ifn alpha,.
253,1,1_rep253,0,.,100,ifn alpha,100
253,1,1_rep253,24,.,100,ifn alpha,100
254,1,1_rep254,0,99.6958,100,ifn alpha,.
254,1,1_rep254,24,74.4975,100,ifn alpha,.
254,1,1_rep254,0,.,100,ifn alpha,100
254,1,1_rep254,24,.,100,ifn alpha,100
255,1,1_rep255,0,100.099,100,ifn alpha,.
255,1,1_rep255,24,68.7309,100,ifn alpha,.
255,1,1_rep255,0,.,100,ifn alpha,100
255,1,1_rep255,24,.,100,ifn alpha,100
256,1,1_rep256,0,99.8101,100,ifn alpha,.
256,1,1_rep256,24,76.4142,100,ifn alpha,.
256,1,1_rep256,0,.,100,ifn alpha,100
256,1,1_rep256,24,.,100,ifn alpha,100
257,1,1_rep257,0,100.017,100,ifn alpha,.
257,1,1_rep257,24,82.5666,100,ifn alpha,.
257,1,1_rep257,0,.,100,ifn alpha,100
257,1,1_rep257,24,.,100,ifn alpha,100
258,1,1_rep258,0,100.026,100,ifn alpha,.
258,1,1_rep258,24,72.6669,100,ifn alpha,.
258,1,1_rep258,0,.,100,ifn alpha,100
258,1,1_rep258,24,.,100,ifn alpha,100
259,1,1_rep259,0,100.154,100,ifn alpha,.
259,1,1_rep259,24,78.3784,100,ifn alpha,.
259,1,1_rep259,0,.,100,ifn alpha,100
259,1,1_rep259,24,.,100,ifn alpha,100
260,1,1_rep260,0,99.8359,100,ifn alpha,.
260,1,1_rep260,24,61.7425,100,ifn alpha,.
260,1,1_rep260,0,.,100,ifn alpha,100
260,1,1_rep260,24,.,100,ifn alpha,100
261,1,1_rep261,0,100.122,100,ifn alpha,.
261,1,1_rep261,24,59.2454,100,ifn alpha,.
261,1,1_rep261,0,.,100,ifn alpha,100
261,1,1_rep261,24,.,100,ifn alpha,100
262,1,1_rep262,0,100.246,100,ifn alpha,.
262,1,1_rep262,24,81.3369,100,ifn alpha,.
262,1,1_rep262,0,.,100,ifn alpha,100
262,1,1_rep262,24,.,100,ifn alpha,100
263,1,1_rep263,0,99.6943,100,ifn alpha,.
263,1,1_rep263,24,69.3521,100,ifn alpha,.
263,1,1_rep263,0,.,100,ifn alpha,100
263,1,1_rep263,24,.,100,ifn alpha,100
264,1,1_rep264,0,100.006,100,ifn alpha,.
264,1,1_rep264,24,61.7628,100,ifn alpha,.
264,1,1_rep264,0,.,100,ifn alpha,100
264,1,1_rep264,24,.,100,ifn alpha,100
