rep,ID,uid,TIME,y1,ARMTYPE,CMT,IFN
478,17,17_rep478,24,.,ifn alpha,1,3000
478,17,17_rep478,36,.,ifn alpha,1,3000
478,17,17_rep478,48,.,ifn alpha,1,3000
479,17,17_rep479,0,101.817,ifn alpha,.,.
479,17,17_rep479,2,96.6808,ifn alpha,.,.
479,17,17_rep479,6,94.9103,ifn alpha,.,.
479,17,17_rep479,12,90.6782,ifn alpha,.,.
479,17,17_rep479,24,79.8373,ifn alpha,.,.
479,17,17_rep479,36,76.9782,ifn alpha,.,.
479,17,17_rep479,48,67.4161,ifn alpha,.,.
479,17,17_rep479,0,.,ifn alpha,1,3000
479,17,17_rep479,2,.,ifn alpha,1,3000
479,17,17_rep479,6,.,ifn alpha,1,3000
479,17,17_rep479,12,.,ifn alpha,1,3000
479,17,17_rep479,24,.,ifn alpha,1,3000
479,17,17_rep479,36,.,ifn alpha,1,3000
479,17,17_rep479,48,.,ifn alpha,1,3000
480,17,17_rep480,0,100.862,ifn alpha,.,.
480,17,17_rep480,2,96.9789,ifn alpha,.,.
480,17,17_rep480,6,93.9438,ifn alpha,.,.
480,17,17_rep480,12,90.6815,ifn alpha,.,.
480,17,17_rep480,24,83.3793,ifn alpha,.,.
480,17,17_rep480,36,80.6027,ifn alpha,.,.
480,17,17_rep480,48,71.2023,ifn alpha,.,.
480,17,17_rep480,0,.,ifn alpha,1,3000
480,17,17_rep480,2,.,ifn alpha,1,3000
480,17,17_rep480,6,.,ifn alpha,1,3000
480,17,17_rep480,12,.,ifn alpha,1,3000
480,17,17_rep480,24,.,ifn alpha,1,3000
480,17,17_rep480,36,.,ifn alpha,1,3000
480,17,17_rep480,48,.,ifn alpha,1,3000
481,17,17_rep481,0,100.926,ifn alpha,.,.
481,17,17_rep481,2,101.235,ifn alpha,.,.
481,17,17_rep481,6,98.5876,ifn alpha,.,.
481,17,17_rep481,12,85.2737,ifn alpha,.,.
481,17,17_rep481,24,82.8255,ifn alpha,.,.
481,17,17_rep481,36,80.0298,ifn alpha,.,.
481,17,17_rep481,48,70.3923,ifn alpha,.,.
481,17,17_rep481,0,.,ifn alpha,1,3000
481,17,17_rep481,2,.,ifn alpha,1,3000
481,17,17_rep481,6,.,ifn alpha,1,3000
481,17,17_rep481,12,.,ifn alpha,1,3000
481,17,17_rep481,24,.,ifn alpha,1,3000
481,17,17_rep481,36,.,ifn alpha,1,3000
481,17,17_rep481,48,.,ifn alpha,1,3000
482,17,17_rep482,0,102.789,ifn alpha,.,.
482,17,17_rep482,2,102.389,ifn alpha,.,.
482,17,17_rep482,6,92.6315,ifn alpha,.,.
482,17,17_rep482,12,92.6807,ifn alpha,.,.
482,17,17_rep482,24,85.7196,ifn alpha,.,.
482,17,17_rep482,36,77.6809,ifn alpha,.,.
482,17,17_rep482,48,72.1323,ifn alpha,.,.
482,17,17_rep482,0,.,ifn alpha,1,3000
482,17,17_rep482,2,.,ifn alpha,1,3000
482,17,17_rep482,6,.,ifn alpha,1,3000
482,17,17_rep482,12,.,ifn alpha,1,3000
482,17,17_rep482,24,.,ifn alpha,1,3000
482,17,17_rep482,36,.,ifn alpha,1,3000
482,17,17_rep482,48,.,ifn alpha,1,3000
483,17,17_rep483,0,100.717,ifn alpha,.,.
483,17,17_rep483,2,96.2908,ifn alpha,.,.
483,17,17_rep483,6,94.7303,ifn alpha,.,.
483,17,17_rep483,12,86.6323,ifn alpha,.,.
483,17,17_rep483,24,83.5617,ifn alpha,.,.
483,17,17_rep483,36,78.3155,ifn alpha,.,.
483,17,17_rep483,48,71.0104,ifn alpha,.,.
483,17,17_rep483,0,.,ifn alpha,1,3000
483,17,17_rep483,2,.,ifn alpha,1,3000
483,17,17_rep483,6,.,ifn alpha,1,3000
483,17,17_rep483,12,.,ifn alpha,1,3000
483,17,17_rep483,24,.,ifn alpha,1,3000
483,17,17_rep483,36,.,ifn alpha,1,3000
483,17,17_rep483,48,.,ifn alpha,1,3000
484,17,17_rep484,0,102.774,ifn alpha,.,.
484,17,17_rep484,2,94.9259,ifn alpha,.,.
484,17,17_rep484,6,97.0766,ifn alpha,.,.
484,17,17_rep484,12,90.2638,ifn alpha,.,.
484,17,17_rep484,24,84.5146,ifn alpha,.,.
484,17,17_rep484,36,79.7425,ifn alpha,.,.
484,17,17_rep484,48,72.4975,ifn alpha,.,.
484,17,17_rep484,0,.,ifn alpha,1,3000
484,17,17_rep484,2,.,ifn alpha,1,3000
484,17,17_rep484,6,.,ifn alpha,1,3000
484,17,17_rep484,12,.,ifn alpha,1,3000
484,17,17_rep484,24,.,ifn alpha,1,3000
484,17,17_rep484,36,.,ifn alpha,1,3000
484,17,17_rep484,48,.,ifn alpha,1,3000
485,17,17_rep485,0,102.545,ifn alpha,.,.
485,17,17_rep485,2,95.5235,ifn alpha,.,.
485,17,17_rep485,6,96.1422,ifn alpha,.,.
485,17,17_rep485,12,84.5077,ifn alpha,.,.
485,17,17_rep485,24,81.4589,ifn alpha,.,.
485,17,17_rep485,36,71.5156,ifn alpha,.,.
485,17,17_rep485,48,70.9787,ifn alpha,.,.
485,17,17_rep485,0,.,ifn alpha,1,3000
485,17,17_rep485,2,.,ifn alpha,1,3000
485,17,17_rep485,6,.,ifn alpha,1,3000
485,17,17_rep485,12,.,ifn alpha,1,3000
485,17,17_rep485,24,.,ifn alpha,1,3000
485,17,17_rep485,36,.,ifn alpha,1,3000
485,17,17_rep485,48,.,ifn alpha,1,3000
486,17,17_rep486,0,101.522,ifn alpha,.,.
486,17,17_rep486,2,100.57,ifn alpha,.,.
486,17,17_rep486,6,96.6576,ifn alpha,.,.
486,17,17_rep486,12,80.3783,ifn alpha,.,.
486,17,17_rep486,24,92.9079,ifn alpha,.,.
486,17,17_rep486,36,74.1997,ifn alpha,.,.
486,17,17_rep486,48,66.8074,ifn alpha,.,.
486,17,17_rep486,0,.,ifn alpha,1,3000
486,17,17_rep486,2,.,ifn alpha,1,3000
486,17,17_rep486,6,.,ifn alpha,1,3000
486,17,17_rep486,12,.,ifn alpha,1,3000
486,17,17_rep486,24,.,ifn alpha,1,3000
486,17,17_rep486,36,.,ifn alpha,1,3000
486,17,17_rep486,48,.,ifn alpha,1,3000
487,17,17_rep487,0,101.609,ifn alpha,.,.
487,17,17_rep487,2,102.803,ifn alpha,.,.
487,17,17_rep487,6,91.4512,ifn alpha,.,.
487,17,17_rep487,12,94.2189,ifn alpha,.,.
487,17,17_rep487,24,88.4685,ifn alpha,.,.
487,17,17_rep487,36,81.8517,ifn alpha,.,.
487,17,17_rep487,48,66.3509,ifn alpha,.,.
487,17,17_rep487,0,.,ifn alpha,1,3000
487,17,17_rep487,2,.,ifn alpha,1,3000
487,17,17_rep487,6,.,ifn alpha,1,3000
487,17,17_rep487,12,.,ifn alpha,1,3000
487,17,17_rep487,24,.,ifn alpha,1,3000
487,17,17_rep487,36,.,ifn alpha,1,3000
487,17,17_rep487,48,.,ifn alpha,1,3000
488,17,17_rep488,0,99.185,ifn alpha,.,.
488,17,17_rep488,2,94.7047,ifn alpha,.,.
488,17,17_rep488,6,97.0882,ifn alpha,.,.
488,17,17_rep488,12,85.4844,ifn alpha,.,.
488,17,17_rep488,24,80.2447,ifn alpha,.,.
488,17,17_rep488,36,75.9858,ifn alpha,.,.
488,17,17_rep488,48,71.3375,ifn alpha,.,.
488,17,17_rep488,0,.,ifn alpha,1,3000
488,17,17_rep488,2,.,ifn alpha,1,3000
488,17,17_rep488,6,.,ifn alpha,1,3000
488,17,17_rep488,12,.,ifn alpha,1,3000
488,17,17_rep488,24,.,ifn alpha,1,3000
488,17,17_rep488,36,.,ifn alpha,1,3000
488,17,17_rep488,48,.,ifn alpha,1,3000
489,17,17_rep489,0,94.7796,ifn alpha,.,.
489,17,17_rep489,2,98.8596,ifn alpha,.,.
489,17,17_rep489,6,93.8915,ifn alpha,.,.
489,17,17_rep489,12,91.278,ifn alpha,.,.
489,17,17_rep489,24,83.6542,ifn alpha,.,.
489,17,17_rep489,36,76.0859,ifn alpha,.,.
489,17,17_rep489,48,74.9582,ifn alpha,.,.
489,17,17_rep489,0,.,ifn alpha,1,3000
489,17,17_rep489,2,.,ifn alpha,1,3000
489,17,17_rep489,6,.,ifn alpha,1,3000
489,17,17_rep489,12,.,ifn alpha,1,3000
489,17,17_rep489,24,.,ifn alpha,1,3000
489,17,17_rep489,36,.,ifn alpha,1,3000
489,17,17_rep489,48,.,ifn alpha,1,3000
490,17,17_rep490,0,99.0457,ifn alpha,.,.
490,17,17_rep490,2,103.267,ifn alpha,.,.
490,17,17_rep490,6,90.1495,ifn alpha,.,.
490,17,17_rep490,12,88.7946,ifn alpha,.,.
490,17,17_rep490,24,81.7101,ifn alpha,.,.
490,17,17_rep490,36,76.6093,ifn alpha,.,.
490,17,17_rep490,48,73.41,ifn alpha,.,.
490,17,17_rep490,0,.,ifn alpha,1,3000
490,17,17_rep490,2,.,ifn alpha,1,3000
490,17,17_rep490,6,.,ifn alpha,1,3000
490,17,17_rep490,12,.,ifn alpha,1,3000
490,17,17_rep490,24,.,ifn alpha,1,3000
490,17,17_rep490,36,.,ifn alpha,1,3000
490,17,17_rep490,48,.,ifn alpha,1,3000
491,17,17_rep491,0,100.962,ifn alpha,.,.
491,17,17_rep491,2,94.0341,ifn alpha,.,.
491,17,17_rep491,6,92.4708,ifn alpha,.,.
491,17,17_rep491,12,94.0262,ifn alpha,.,.
491,17,17_rep491,24,84.074,ifn alpha,.,.
491,17,17_rep491,36,84.3743,ifn alpha,.,.
491,17,17_rep491,48,64.9382,ifn alpha,.,.
491,17,17_rep491,0,.,ifn alpha,1,3000
491,17,17_rep491,2,.,ifn alpha,1,3000
491,17,17_rep491,6,.,ifn alpha,1,3000
491,17,17_rep491,12,.,ifn alpha,1,3000
491,17,17_rep491,24,.,ifn alpha,1,3000
491,17,17_rep491,36,.,ifn alpha,1,3000
491,17,17_rep491,48,.,ifn alpha,1,3000
492,17,17_rep492,0,106.285,ifn alpha,.,.
492,17,17_rep492,2,92.4017,ifn alpha,.,.
492,17,17_rep492,6,96.3361,ifn alpha,.,.
492,17,17_rep492,12,93.6695,ifn alpha,.,.
492,17,17_rep492,24,78.3714,ifn alpha,.,.
492,17,17_rep492,36,81.6214,ifn alpha,.,.
492,17,17_rep492,48,74.8242,ifn alpha,.,.
492,17,17_rep492,0,.,ifn alpha,1,3000
492,17,17_rep492,2,.,ifn alpha,1,3000
492,17,17_rep492,6,.,ifn alpha,1,3000
492,17,17_rep492,12,.,ifn alpha,1,3000
492,17,17_rep492,24,.,ifn alpha,1,3000
492,17,17_rep492,36,.,ifn alpha,1,3000
492,17,17_rep492,48,.,ifn alpha,1,3000
493,17,17_rep493,0,100.085,ifn alpha,.,.
493,17,17_rep493,2,91.4469,ifn alpha,.,.
493,17,17_rep493,6,96.9971,ifn alpha,.,.
493,17,17_rep493,12,90.3401,ifn alpha,.,.
493,17,17_rep493,24,77.9003,ifn alpha,.,.
493,17,17_rep493,36,80.4627,ifn alpha,.,.
493,17,17_rep493,48,69.7033,ifn alpha,.,.
493,17,17_rep493,0,.,ifn alpha,1,3000
493,17,17_rep493,2,.,ifn alpha,1,3000
493,17,17_rep493,6,.,ifn alpha,1,3000
493,17,17_rep493,12,.,ifn alpha,1,3000
493,17,17_rep493,24,.,ifn alpha,1,3000
493,17,17_rep493,36,.,ifn alpha,1,3000
493,17,17_rep493,48,.,ifn alpha,1,3000
494,17,17_rep494,0,99.7738,ifn alpha,.,.
494,17,17_rep494,2,93.6028,ifn alpha,.,.
494,17,17_rep494,6,96.1318,ifn alpha,.,.
494,17,17_rep494,12,90.237,ifn alpha,.,.
494,17,17_rep494,24,81.4115,ifn alpha,.,.
494,17,17_rep494,36,81.6249,ifn alpha,.,.
494,17,17_rep494,48,70.0328,ifn alpha,.,.
494,17,17_rep494,0,.,ifn alpha,1,3000
494,17,17_rep494,2,.,ifn alpha,1,3000
494,17,17_rep494,6,.,ifn alpha,1,3000
494,17,17_rep494,12,.,ifn alpha,1,3000
494,17,17_rep494,24,.,ifn alpha,1,3000
494,17,17_rep494,36,.,ifn alpha,1,3000
494,17,17_rep494,48,.,ifn alpha,1,3000
495,17,17_rep495,0,99.8,ifn alpha,.,.
495,17,17_rep495,2,96.2386,ifn alpha,.,.
495,17,17_rep495,6,97.447,ifn alpha,.,.
495,17,17_rep495,12,90.9638,ifn alpha,.,.
495,17,17_rep495,24,82.2152,ifn alpha,.,.
495,17,17_rep495,36,71.8384,ifn alpha,.,.
495,17,17_rep495,48,63.104,ifn alpha,.,.
495,17,17_rep495,0,.,ifn alpha,1,3000
495,17,17_rep495,2,.,ifn alpha,1,3000
495,17,17_rep495,6,.,ifn alpha,1,3000
495,17,17_rep495,12,.,ifn alpha,1,3000
495,17,17_rep495,24,.,ifn alpha,1,3000
495,17,17_rep495,36,.,ifn alpha,1,3000
495,17,17_rep495,48,.,ifn alpha,1,3000
496,17,17_rep496,0,103.43,ifn alpha,.,.
496,17,17_rep496,2,104.144,ifn alpha,.,.
496,17,17_rep496,6,94.7822,ifn alpha,.,.
496,17,17_rep496,12,95.69,ifn alpha,.,.
496,17,17_rep496,24,77.5802,ifn alpha,.,.
496,17,17_rep496,36,73.9859,ifn alpha,.,.
496,17,17_rep496,48,66.5932,ifn alpha,.,.
496,17,17_rep496,0,.,ifn alpha,1,3000
496,17,17_rep496,2,.,ifn alpha,1,3000
496,17,17_rep496,6,.,ifn alpha,1,3000
496,17,17_rep496,12,.,ifn alpha,1,3000
496,17,17_rep496,24,.,ifn alpha,1,3000
496,17,17_rep496,36,.,ifn alpha,1,3000
496,17,17_rep496,48,.,ifn alpha,1,3000
497,17,17_rep497,0,101.437,ifn alpha,.,.
497,17,17_rep497,2,92.1725,ifn alpha,.,.
497,17,17_rep497,6,92.135,ifn alpha,.,.
497,17,17_rep497,12,97.3051,ifn alpha,.,.
497,17,17_rep497,24,84.4674,ifn alpha,.,.
497,17,17_rep497,36,66.47,ifn alpha,.,.
497,17,17_rep497,48,72.3705,ifn alpha,.,.
497,17,17_rep497,0,.,ifn alpha,1,3000
497,17,17_rep497,2,.,ifn alpha,1,3000
497,17,17_rep497,6,.,ifn alpha,1,3000
497,17,17_rep497,12,.,ifn alpha,1,3000
497,17,17_rep497,24,.,ifn alpha,1,3000
497,17,17_rep497,36,.,ifn alpha,1,3000
497,17,17_rep497,48,.,ifn alpha,1,3000
498,17,17_rep498,0,95.4775,ifn alpha,.,.
498,17,17_rep498,2,101.587,ifn alpha,.,.
498,17,17_rep498,6,91.3536,ifn alpha,.,.
498,17,17_rep498,12,97.4765,ifn alpha,.,.
498,17,17_rep498,24,79.605,ifn alpha,.,.
498,17,17_rep498,36,70.7267,ifn alpha,.,.
498,17,17_rep498,48,68.8455,ifn alpha,.,.
498,17,17_rep498,0,.,ifn alpha,1,3000
498,17,17_rep498,2,.,ifn alpha,1,3000
498,17,17_rep498,6,.,ifn alpha,1,3000
498,17,17_rep498,12,.,ifn alpha,1,3000
498,17,17_rep498,24,.,ifn alpha,1,3000
498,17,17_rep498,36,.,ifn alpha,1,3000
498,17,17_rep498,48,.,ifn alpha,1,3000
499,17,17_rep499,0,103.867,ifn alpha,.,.
499,17,17_rep499,2,103.449,ifn alpha,.,.
499,17,17_rep499,6,101.338,ifn alpha,.,.
499,17,17_rep499,12,93.1817,ifn alpha,.,.
499,17,17_rep499,24,91.0133,ifn alpha,.,.
499,17,17_rep499,36,72.4932,ifn alpha,.,.
499,17,17_rep499,48,71.0757,ifn alpha,.,.
499,17,17_rep499,0,.,ifn alpha,1,3000
499,17,17_rep499,2,.,ifn alpha,1,3000
499,17,17_rep499,6,.,ifn alpha,1,3000
499,17,17_rep499,12,.,ifn alpha,1,3000
499,17,17_rep499,24,.,ifn alpha,1,3000
499,17,17_rep499,36,.,ifn alpha,1,3000
499,17,17_rep499,48,.,ifn alpha,1,3000
500,17,17_rep500,0,103.864,ifn alpha,.,.
500,17,17_rep500,2,100.809,ifn alpha,.,.
500,17,17_rep500,6,99.1837,ifn alpha,.,.
500,17,17_rep500,12,91.5677,ifn alpha,.,.
500,17,17_rep500,24,87.1074,ifn alpha,.,.
500,17,17_rep500,36,72.663,ifn alpha,.,.
500,17,17_rep500,48,70.081,ifn alpha,.,.
500,17,17_rep500,0,.,ifn alpha,1,3000
500,17,17_rep500,2,.,ifn alpha,1,3000
500,17,17_rep500,6,.,ifn alpha,1,3000
500,17,17_rep500,12,.,ifn alpha,1,3000
500,17,17_rep500,24,.,ifn alpha,1,3000
500,17,17_rep500,36,.,ifn alpha,1,3000
500,17,17_rep500,48,.,ifn alpha,1,3000
1,18,18_rep1,0,102.89,ifn beta,.,.
1,18,18_rep1,2,96.3279,ifn beta,.,.
1,18,18_rep1,6,100.411,ifn beta,.,.
1,18,18_rep1,12,90.8211,ifn beta,.,.
1,18,18_rep1,24,83.6155,ifn beta,.,.
1,18,18_rep1,36,85.1846,ifn beta,.,.
1,18,18_rep1,48,71.9685,ifn beta,.,.
1,18,18_rep1,0,.,ifn beta,1,6000
1,18,18_rep1,2,.,ifn beta,1,6000
1,18,18_rep1,6,.,ifn beta,1,6000
1,18,18_rep1,12,.,ifn beta,1,6000
1,18,18_rep1,24,.,ifn beta,1,6000
1,18,18_rep1,36,.,ifn beta,1,6000
1,18,18_rep1,48,.,ifn beta,1,6000
2,18,18_rep2,0,106.76,ifn beta,.,.
2,18,18_rep2,2,104.555,ifn beta,.,.
2,18,18_rep2,6,93.84,ifn beta,.,.
2,18,18_rep2,12,87.0727,ifn beta,.,.
2,18,18_rep2,24,86.4553,ifn beta,.,.
2,18,18_rep2,36,78.9459,ifn beta,.,.
2,18,18_rep2,48,79.5656,ifn beta,.,.
2,18,18_rep2,0,.,ifn beta,1,6000
2,18,18_rep2,2,.,ifn beta,1,6000
2,18,18_rep2,6,.,ifn beta,1,6000
2,18,18_rep2,12,.,ifn beta,1,6000
2,18,18_rep2,24,.,ifn beta,1,6000
2,18,18_rep2,36,.,ifn beta,1,6000
2,18,18_rep2,48,.,ifn beta,1,6000
3,18,18_rep3,0,96.4017,ifn beta,.,.
3,18,18_rep3,2,96.9853,ifn beta,.,.
3,18,18_rep3,6,95.8025,ifn beta,.,.
3,18,18_rep3,12,89.7627,ifn beta,.,.
3,18,18_rep3,24,90.1056,ifn beta,.,.
3,18,18_rep3,36,82.0172,ifn beta,.,.
3,18,18_rep3,48,79.9951,ifn beta,.,.
3,18,18_rep3,0,.,ifn beta,1,6000
3,18,18_rep3,2,.,ifn beta,1,6000
3,18,18_rep3,6,.,ifn beta,1,6000
3,18,18_rep3,12,.,ifn beta,1,6000
3,18,18_rep3,24,.,ifn beta,1,6000
3,18,18_rep3,36,.,ifn beta,1,6000
3,18,18_rep3,48,.,ifn beta,1,6000
4,18,18_rep4,0,103.345,ifn beta,.,.
4,18,18_rep4,2,98.0972,ifn beta,.,.
4,18,18_rep4,6,93.9552,ifn beta,.,.
4,18,18_rep4,12,88.8099,ifn beta,.,.
4,18,18_rep4,24,84.6675,ifn beta,.,.
4,18,18_rep4,36,77.4403,ifn beta,.,.
4,18,18_rep4,48,75.2545,ifn beta,.,.
4,18,18_rep4,0,.,ifn beta,1,6000
4,18,18_rep4,2,.,ifn beta,1,6000
4,18,18_rep4,6,.,ifn beta,1,6000
4,18,18_rep4,12,.,ifn beta,1,6000
4,18,18_rep4,24,.,ifn beta,1,6000
4,18,18_rep4,36,.,ifn beta,1,6000
4,18,18_rep4,48,.,ifn beta,1,6000
5,18,18_rep5,0,93.0258,ifn beta,.,.
5,18,18_rep5,2,96.0186,ifn beta,.,.
5,18,18_rep5,6,98.9474,ifn beta,.,.
5,18,18_rep5,12,90.6211,ifn beta,.,.
5,18,18_rep5,24,88.1577,ifn beta,.,.
5,18,18_rep5,36,80.1339,ifn beta,.,.
5,18,18_rep5,48,72.3741,ifn beta,.,.
5,18,18_rep5,0,.,ifn beta,1,6000
5,18,18_rep5,2,.,ifn beta,1,6000
5,18,18_rep5,6,.,ifn beta,1,6000
5,18,18_rep5,12,.,ifn beta,1,6000
5,18,18_rep5,24,.,ifn beta,1,6000
5,18,18_rep5,36,.,ifn beta,1,6000
5,18,18_rep5,48,.,ifn beta,1,6000
6,18,18_rep6,0,100.674,ifn beta,.,.
6,18,18_rep6,2,99.8211,ifn beta,.,.
6,18,18_rep6,6,95.0585,ifn beta,.,.
6,18,18_rep6,12,88.7297,ifn beta,.,.
6,18,18_rep6,24,86.429,ifn beta,.,.
6,18,18_rep6,36,77.1926,ifn beta,.,.
6,18,18_rep6,48,68.8861,ifn beta,.,.
6,18,18_rep6,0,.,ifn beta,1,6000
6,18,18_rep6,2,.,ifn beta,1,6000
6,18,18_rep6,6,.,ifn beta,1,6000
6,18,18_rep6,12,.,ifn beta,1,6000
6,18,18_rep6,24,.,ifn beta,1,6000
6,18,18_rep6,36,.,ifn beta,1,6000
6,18,18_rep6,48,.,ifn beta,1,6000
7,18,18_rep7,0,99.1348,ifn beta,.,.
7,18,18_rep7,2,102.158,ifn beta,.,.
7,18,18_rep7,6,102.893,ifn beta,.,.
7,18,18_rep7,12,88.9186,ifn beta,.,.
7,18,18_rep7,24,83.9351,ifn beta,.,.
7,18,18_rep7,36,82.6822,ifn beta,.,.
7,18,18_rep7,48,73.6848,ifn beta,.,.
7,18,18_rep7,0,.,ifn beta,1,6000
7,18,18_rep7,2,.,ifn beta,1,6000
7,18,18_rep7,6,.,ifn beta,1,6000
7,18,18_rep7,12,.,ifn beta,1,6000
7,18,18_rep7,24,.,ifn beta,1,6000
7,18,18_rep7,36,.,ifn beta,1,6000
7,18,18_rep7,48,.,ifn beta,1,6000
8,18,18_rep8,0,99.6533,ifn beta,.,.
8,18,18_rep8,2,91.0206,ifn beta,.,.
8,18,18_rep8,6,94.1544,ifn beta,.,.
8,18,18_rep8,12,92.928,ifn beta,.,.
8,18,18_rep8,24,86.4887,ifn beta,.,.
8,18,18_rep8,36,75.487,ifn beta,.,.
8,18,18_rep8,48,69.1322,ifn beta,.,.
8,18,18_rep8,0,.,ifn beta,1,6000
8,18,18_rep8,2,.,ifn beta,1,6000
8,18,18_rep8,6,.,ifn beta,1,6000
8,18,18_rep8,12,.,ifn beta,1,6000
8,18,18_rep8,24,.,ifn beta,1,6000
8,18,18_rep8,36,.,ifn beta,1,6000
8,18,18_rep8,48,.,ifn beta,1,6000
9,18,18_rep9,0,95.7605,ifn beta,.,.
9,18,18_rep9,2,102.456,ifn beta,.,.
9,18,18_rep9,6,99.125,ifn beta,.,.
9,18,18_rep9,12,92.3383,ifn beta,.,.
9,18,18_rep9,24,85.2652,ifn beta,.,.
9,18,18_rep9,36,78.1727,ifn beta,.,.
9,18,18_rep9,48,71.6262,ifn beta,.,.
9,18,18_rep9,0,.,ifn beta,1,6000
9,18,18_rep9,2,.,ifn beta,1,6000
9,18,18_rep9,6,.,ifn beta,1,6000
9,18,18_rep9,12,.,ifn beta,1,6000
9,18,18_rep9,24,.,ifn beta,1,6000
9,18,18_rep9,36,.,ifn beta,1,6000
9,18,18_rep9,48,.,ifn beta,1,6000
10,18,18_rep10,0,105.666,ifn beta,.,.
10,18,18_rep10,2,101.495,ifn beta,.,.
10,18,18_rep10,6,95.0576,ifn beta,.,.
10,18,18_rep10,12,96.2272,ifn beta,.,.
10,18,18_rep10,24,92.4868,ifn beta,.,.
10,18,18_rep10,36,78.9916,ifn beta,.,.
10,18,18_rep10,48,64.8376,ifn beta,.,.
10,18,18_rep10,0,.,ifn beta,1,6000
10,18,18_rep10,2,.,ifn beta,1,6000
10,18,18_rep10,6,.,ifn beta,1,6000
10,18,18_rep10,12,.,ifn beta,1,6000
10,18,18_rep10,24,.,ifn beta,1,6000
10,18,18_rep10,36,.,ifn beta,1,6000
10,18,18_rep10,48,.,ifn beta,1,6000
11,18,18_rep11,0,99.9229,ifn beta,.,.
11,18,18_rep11,2,97.4069,ifn beta,.,.
11,18,18_rep11,6,101.539,ifn beta,.,.
11,18,18_rep11,12,95.7789,ifn beta,.,.
11,18,18_rep11,24,86.5517,ifn beta,.,.
11,18,18_rep11,36,80.5299,ifn beta,.,.
11,18,18_rep11,48,75.5376,ifn beta,.,.
11,18,18_rep11,0,.,ifn beta,1,6000
11,18,18_rep11,2,.,ifn beta,1,6000
11,18,18_rep11,6,.,ifn beta,1,6000
11,18,18_rep11,12,.,ifn beta,1,6000
11,18,18_rep11,24,.,ifn beta,1,6000
11,18,18_rep11,36,.,ifn beta,1,6000
11,18,18_rep11,48,.,ifn beta,1,6000
12,18,18_rep12,0,100.91,ifn beta,.,.
12,18,18_rep12,2,98.6954,ifn beta,.,.
12,18,18_rep12,6,97.2588,ifn beta,.,.
12,18,18_rep12,12,101.772,ifn beta,.,.
12,18,18_rep12,24,85.5032,ifn beta,.,.
12,18,18_rep12,36,80.8143,ifn beta,.,.
12,18,18_rep12,48,73.6603,ifn beta,.,.
12,18,18_rep12,0,.,ifn beta,1,6000
12,18,18_rep12,2,.,ifn beta,1,6000
12,18,18_rep12,6,.,ifn beta,1,6000
12,18,18_rep12,12,.,ifn beta,1,6000
12,18,18_rep12,24,.,ifn beta,1,6000
12,18,18_rep12,36,.,ifn beta,1,6000
12,18,18_rep12,48,.,ifn beta,1,6000
13,18,18_rep13,0,103.766,ifn beta,.,.
13,18,18_rep13,2,101.424,ifn beta,.,.
13,18,18_rep13,6,95.8795,ifn beta,.,.
13,18,18_rep13,12,85.7403,ifn beta,.,.
13,18,18_rep13,24,85.2542,ifn beta,.,.
13,18,18_rep13,36,80.7808,ifn beta,.,.
13,18,18_rep13,48,72.3841,ifn beta,.,.
13,18,18_rep13,0,.,ifn beta,1,6000
13,18,18_rep13,2,.,ifn beta,1,6000
13,18,18_rep13,6,.,ifn beta,1,6000
13,18,18_rep13,12,.,ifn beta,1,6000
13,18,18_rep13,24,.,ifn beta,1,6000
13,18,18_rep13,36,.,ifn beta,1,6000
13,18,18_rep13,48,.,ifn beta,1,6000
14,18,18_rep14,0,101.764,ifn beta,.,.
14,18,18_rep14,2,96.4201,ifn beta,.,.
14,18,18_rep14,6,99.928,ifn beta,.,.
14,18,18_rep14,12,90.2182,ifn beta,.,.
14,18,18_rep14,24,84.876,ifn beta,.,.
14,18,18_rep14,36,75.6678,ifn beta,.,.
14,18,18_rep14,48,71.0115,ifn beta,.,.
14,18,18_rep14,0,.,ifn beta,1,6000
14,18,18_rep14,2,.,ifn beta,1,6000
14,18,18_rep14,6,.,ifn beta,1,6000
14,18,18_rep14,12,.,ifn beta,1,6000
14,18,18_rep14,24,.,ifn beta,1,6000
14,18,18_rep14,36,.,ifn beta,1,6000
14,18,18_rep14,48,.,ifn beta,1,6000
15,18,18_rep15,0,107.343,ifn beta,.,.
15,18,18_rep15,2,100.894,ifn beta,.,.
15,18,18_rep15,6,93.3221,ifn beta,.,.
15,18,18_rep15,12,90.1264,ifn beta,.,.
15,18,18_rep15,24,90.6138,ifn beta,.,.
15,18,18_rep15,36,79.4211,ifn beta,.,.
15,18,18_rep15,48,71.0809,ifn beta,.,.
15,18,18_rep15,0,.,ifn beta,1,6000
15,18,18_rep15,2,.,ifn beta,1,6000
15,18,18_rep15,6,.,ifn beta,1,6000
15,18,18_rep15,12,.,ifn beta,1,6000
15,18,18_rep15,24,.,ifn beta,1,6000
15,18,18_rep15,36,.,ifn beta,1,6000
15,18,18_rep15,48,.,ifn beta,1,6000
16,18,18_rep16,0,107.545,ifn beta,.,.
16,18,18_rep16,2,102.889,ifn beta,.,.
16,18,18_rep16,6,100.311,ifn beta,.,.
16,18,18_rep16,12,95.4485,ifn beta,.,.
16,18,18_rep16,24,82.7179,ifn beta,.,.
16,18,18_rep16,36,80.7121,ifn beta,.,.
